"","time","ppn cm/d","eref cm/d","uns1.Qroot","uns1.Qsto","uns1.Rch","uns1.State","uns2.Qroot","uns2.Qsto","uns2.Rch","uns2.State","uns3.Qroot","uns3.Qsto","uns3.Rch","uns3.state","Qsat.inf/seepg","Qsat.drainage","Qsat.recharge","Qsat.storage","Qsat.BC"
"1487",1487,0.33,0.05,-0.0413443194309216,-0.0944063972266303,-0.183640345303646,26.3357828404177,-0.0502043916544309,-0.0111818311194961,-0.269681098048486,29.1864750528068,-0.0431970204032806,-0.227300632671331,-0.0594623169120272,31.4580042321596,0.826754173543992,-2.969443606146,5.6609945614147,0.173596712318052,-2.86562292560396
"1488",1488,0.44,0.01,-0.00824792490527491,-0.16315359599489,-0.25486255294569,26.3211280041012,-0.010007878385029,-0.155871911070716,-0.265681867508077,29.1965468398838,-0.00863940408065612,-0.372232193757422,-0.0591828561367734,31.4607422343681,0.828532567741737,-2.97395569495897,6.29192271559487,-0.419625766740562,-2.89694369443603
"1489",1489,0.59,0.01,-0.00821710432795752,-0.208419190350781,-0.356235163325847,26.3184664780736,-0.00704404734121029,-0.305878377352888,-0.261868701270835,29.2056579818295,-0.00863940408065612,-0.522348555451162,-0.0589070055945575,31.4634782431659,0.826436328459762,-3.03549829945909,7.21123504582399,-1.18395383001293,-2.98750849293272
"1490",1490,1.38,0.02,-0.016198628798044,-0.667167551848457,-0.680422763977326,26.3323156770407,-0.000136955936966343,-1.07931461612074,-0.28290176482917,29.2165978991944,-0.0172788081613122,-1.30671194165944,-0.0586337303236053,31.4662116391453,0.812130461843189,-3.32630005640634,10.496018141045,-3.81695270549101,-3.33448775986489
"1491",1491,0,0.04,-0.0325594006016275,0.56642344070099,-0.555745135618334,26.4051806192444,-0.0158441966985704,0.3427155024563,-0.330042436403655,29.2553436450011,-0.0345576163226245,0.0908482298853226,-0.0583540531753934,31.4689946341547,0.81034194216812,-3.50054564572264,9.7772922261933,-2.90198748417946,-3.36162462228569
"1492",1492,0,0.06,-0.0492643284267947,0.378212843721469,-0.345039122477723,26.4453087117725,-0.0524233715176231,0.40243774220109,-0.36743964961784,29.3001915314993,-0.0518364244839367,0.108785171593269,-0.0580707644233367,31.4718478277873,0.817644448451047,-3.54194977569181,8.14370531529026,-1.35888483550371,-3.23657088488991
"1493",1493,0.01,0.02,-0.0165026560919298,0.20764154460591,-0.208602491675546,26.4482119069604,-0.0197526936177096,0.365805929515534,-0.375030143210708,29.3397537403343,-0.0172788081613122,0.0626790042585758,-0.0577865900927663,31.4747779166171,0.827600654359402,-3.50700088803355,6.91756553277896,-0.311483787440638,-3.0973299881061
"1494",1494,0.31,0.02,-0.0165156835632873,-0.102047354731548,-0.189673852767307,26.4308872053367,-0.0200817566617723,0.0546214721310943,-0.363045004853509,29.3668512198782,-0.0172788081613122,-0.235669118958235,-0.0575076662649689,31.4777580168279,0.835721637507111,-3.46069927174911,6.61213158552209,-0.128781294155713,-3.02226014871085
"1495",1495,1.37,0.01,-0.0081501188925784,-0.838344853357154,-0.511930420593034,26.4119070632657,-0.000851984546574538,-1.00289544979785,-0.351068908465853,29.3836324480985,-0.00863940408065612,-1.30416514556467,-0.0572584565209024,31.4807663413239,0.829657629595675,-3.61467035419994,9.54888552863449,-2.65469075694888,-3.26857096593426
"1496",1496,0,0.04,-0.0326900052030214,0.472373596607759,-0.452640304510468,26.4475755246948,-0.0256154874953754,0.363822695133068,-0.359492933520058,29.4103046473846,-0.0345576163226245,0.0903306989891529,-0.0569746541587238,31.4838218220506,0.829538035298475,-3.70715069769448,9.06403448038835,-2.06084461004586,-3.28819666867913
"1497",1497,0.02,0.04,-0.0328857495614992,0.3032433789115,-0.300324433466849,26.4683005671821,-0.0379659298654841,0.366473392018939,-0.362823504443527,29.4346209281702,-0.0345576163226245,0.070633346683336,-0.0566995517170703,31.4869140064879,0.835320550482578,-3.70235934032756,7.64460704589326,-0.75308501983552,-3.18669004026921
"1498",1498,0.17,0.02,-0.0164864858306721,0.0604181092872161,-0.229010414227443,26.4634845060019,-0.0199694158242362,0.188655070485026,-0.358126147030923,29.4510639938296,-0.0172788081613122,-0.0968418036328731,-0.0564298574185878,31.4900384066392,0.84218756063372,-3.65821854477853,6.91456252136257,-0.157329732963079,-3.09905255035541
"1499",1499,1.77,0.02,-0.016190858676449,-1.1120689021508,-0.656782785746352,26.4484164107562,0,-1.3729283533681,-0.377844350829892,29.4609449665127,-0.0172788081613122,-1.69691146148371,-0.0563625607347499,31.4931867369389,0.831460903011935,-3.91407060864522,11.17454036928,-3.78164599311436,-3.46109995235628
"1500",1500,0.51,0.02,-0.0161451855961859,0.213834706295033,-0.722701618286502,26.5096911118076,0,-0.0730539209719281,-0.456014224468816,29.5039832528621,-0.0172788081613122,-0.43819949430622,-0.0560105823721415,31.4964424337126,0.827122772110627,-4.21384353888723,12.5754984355234,-4.68857673080629,-3.64988142574951
"1501",1501,0.01,0.04,-0.0325610473539258,0.510927038713479,-0.503951186139164,26.5756327314493,-0.0207780805781493,0.494816772025066,-0.492101641651145,29.5824937715208,-0.0345576163226245,0.0794174738485301,-0.0556745683403738,31.4998669768594,0.834230972217877,-4.33672559227497,10.8513021269599,-2.93672335869221,-3.56476228369207
"1502",1502,0,0.04,-0.032833335261714,0.327139834250387,-0.303062051099128,26.5963524647267,-0.0352224246150462,0.500655721448912,-0.472915936575344,29.6406702438286,-0.0345576163226245,0.0889452372816916,-0.0553621948916805,31.5034301997756,0.844035199498391,-4.31275450293023,8.74441161318583,-1.02855708573371,-3.39962318761079
"1503",1503,0,0.07,-0.0577638715726131,0.215583805398523,-0.162384122702396,26.5840043178633,-0.0692989295319916,0.487710311605967,-0.432865853586521,29.6676237819335,-0.0604758285645928,0.114903048760396,-0.0550740649048454,31.507064521147,0.854246249919864,-4.2044701574559,7.00136755495998,0.423945434697648,-3.22351921063697
"1504",1504,0,0.07,-0.0579639857422353,0.132666125831094,-0.079517327586637,26.5521047429643,-0.0702861483162032,0.444081136966655,-0.384552359635708,29.6707843083398,-0.0604758285645928,0.113615161646126,-0.0548050555701029,31.5107198313773,0.8645465854363,-4.05055654821106,5.72530465083841,1.38543416219551,-3.06655294170794
"1505",1505,0,0.09,-0.0747025604788508,0.087604257066432,-0.0300045860650987,26.510930383571,-0.0903679049779755,0.419237220003577,-0.346979254763989,29.6569828082558,-0.0777546367259051,0.130761697725345,-0.0545511770378866,31.5143564733763,0.874066248062949,-3.8780558853179,4.8738692229958,1.92639195682034,-2.93029162932022
"1506",1506,0,0.09,-0.074846221476874,0.0639280451111761,0.00694560545413446,26.4660199356138,-0.0903679049779755,0.394282726316916,-0.305037588582634,29.6352121928352,-0.0777546367259051,0.130937096884306,-0.0543067405056954,31.5179599383483,0.882488049453799,-3.69372579206148,4.09828315628243,2.39289478822348,-2.80683149588405
"1507",1507,0.29,0.02,-0.0166018647074597,-0.224475519337865,-0.0537350369814268,26.4193881285976,-0.0200817566617723,0.000780851379864559,-0.274928234577415,29.6057631860295,-0.0172788081613122,-0.220160825462171,-0.0540720265164153,31.5215037031891,0.887380638215298,-3.5432586563291,4.36880829139367,1.93456354484557,-2.76853143637872
"1508",1508,0.09,0.06,-0.0497971334804188,0.0283330360286479,-0.0707027211267075,26.3833334477394,-0.060245269985317,0.212105131585868,-0.252331511539002,29.5737720247018,-0.0518364244839367,0.0150108016779153,-0.053841595514926,31.5249916857051,0.891009026627178,-3.41056935335755,4.29926436711987,1.83101661162074,-2.72745654422073
"1509",1509,0.02,0.05,-0.041534485216275,0.0747968512642794,-0.0580349283795474,26.3525462183894,-0.0502043916544309,0.24753948095338,-0.234124358944226,29.5423234974589,-0.0431970204032806,0.0763155373485681,-0.0536161338146509,31.528414281966,0.894494889818391,-3.28090345066731,3.99217235031839,1.95429780267273,-2.6732517765927
"1510",1510,0.61,0.06,-0.0496494846599608,-0.399075848995962,-0.166343535214414,26.3225777785174,-0.060245269985317,-0.340097095944098,-0.213692886447775,29.5115740522079,-0.0518364244839367,-0.50561446297748,-0.0533948743486015,31.5317662402436,0.893340379976505,-3.20614288894324,4.81227453170517,1.11180914334756,-2.72354825323693
"1511",1511,0,0.11,-0.0911279468896458,0.226322217846211,-0.143673599706145,26.309406417925,-0.110449661639748,0.304258570651827,-0.199344498069433,29.4800019009966,-0.0950334448872173,0.146097211974294,-0.0531761959161847,31.535050840217,0.893423034040437,-3.12551788535854,4.44889202689821,1.37199238464716,-2.70110595712719
"1512",1512,0,0.13,-0.1080049654169,0.171095688032705,-0.0744130267532376,26.2942962851436,-0.13053141830152,0.316051057902164,-0.186861781581827,29.4508387822495,-0.11231225304853,0.164431743542689,-0.0529628768499442,31.5382510395527,0.895661673659614,-3.01802485922183,3.66163855965455,1.97686650944908,-2.62754266193849
"1513",1513,0,0.15,-0.12498677894255,0.129213326765138,-0.00495535385933279,26.2707421280432,-0.150613174963293,0.319794499194686,-0.177587097236891,29.4220812885551,-0.129591061209842,0.179245428858344,-0.052754027258759,31.5413625171634,0.899689833153171,-2.89347832385537,2.9046926745896,2.51200209785022,-2.53135300449297
"1514",1514,0,0.1,-0.0834482109530687,0.0572294907598016,0.0245004142886804,26.239579742135,-0.100408783308862,0.25212019455651,-0.170328950955975,29.3937215017502,-0.0863940408065612,0.138528236188707,-0.0525477835063955,31.5443827409259,0.904469335454387,-2.7665589353201,2.54801569343989,2.66190012030938,-2.45162630580187
"1515",1515,0,0.14,-0.117015266080585,0.0616623243769445,0.0588939404446595,26.2068208484831,-0.140572296632406,0.285974384584464,-0.162623232444394,29.3661767574831,-0.120951657129186,0.170722497469671,-0.0523448539325978,31.5473100287942,0.909479713568276,-2.63533774065519,2.14001775692986,2.85323198521869,-2.3663739175232
"1516",1516,0,0.17,-0.14227392831832,0.0590091080853066,0.0918114726586345,26.171984257648,-0.170694931625065,0.310241969112342,-0.154551961279701,29.3391046945839,-0.146869869371154,0.195690248992826,-0.0521451402987868,31.5501389031716,0.914620583085535,-2.50076191632682,1.74245220500604,3.0287260629841,-2.27903271661778
"1517",1517,0.21,0.15,-0.125459612336173,-0.145677966704155,0.0593853659026891,26.1354857616492,-0.150613174963293,0.0801118240236564,-0.144569933141292,29.3123092682027,-0.129591061209842,-0.0291701059472762,-0.0519480967963078,31.5528636637882,0.917885447193174,-2.38615590244042,1.94663732576121,2.67491171264812,-2.2431471519817
"1518",1518,0,0.13,-0.108736298332618,0.0561929204835054,0.050331550653698,26.1054219150356,-0.13053141830152,0.262303210537304,-0.135088341010391,29.285431220135,-0.11231225304853,0.161712625329587,-0.0517543680384729,31.5554813070201,0.920359888664896,-2.2836578549503,1.93384357986605,2.54934953795835,-2.20665555807493
"1519",1519,0,0.11,-0.0920440995299038,0.0366207350356592,0.054919862991589,26.0790872817306,-0.110449661639748,0.228913191779932,-0.127238514393103,29.2593913325978,-0.0950334448872173,0.146306830807002,-0.0515636999081505,31.5579829027213,0.922587750214114,-2.19195819683689,1.80782504344419,2.54284494177945,-2.16571400980762
"1520",1520,0,0.13,-0.10886161520735,0.0406790629181072,0.072273054134893,26.0541903090996,-0.13053141830152,0.242550662041954,-0.11919820040208,29.2341111893425,-0.11231225304853,0.161771664285548,-0.051376266685398,31.5603659099611,0.92493838631601,-2.10102364355077,1.55869253547729,2.65083531379421,-2.11541539875522
"1521",1521,0,0.14,-0.11732168659668,0.0343065084974576,0.088878052119148,26.0288578203268,-0.140572296632406,0.246043950607981,-0.111361984333063,29.209209063432,-0.120951657129186,0.171677714249342,-0.0511910924719593,31.562625807472,0.927311537227774,-2.0097082334377,1.31875616993993,2.74706237982705,-2.0630633844677
"1522",1522,0,0.16,-0.134204240390237,0.034908983796579,0.106857100123626,26.0031598089115,-0.160654053294179,0.259632417342505,-0.10381285125847,29.1845947734978,-0.138230465290498,0.187159375812621,-0.0510090817192983,31.5647587644622,0.929741927588478,-1.91761852710415,1.06870181458179,2.84976236627095,-2.00785822769741
"1523",1523,0,0.11,-0.092265533860652,-0.00653589928420561,0.0976376303841725,25.9769247169342,-0.110449661639748,0.186960105887804,-0.0989450521335214,29.1602131380083,-0.0950334448872173,0.144411430993407,-0.0508296124265037,31.5667614435366,0.931407501301749,-1.83467220906268,1.10392394067605,2.69794400559396,-1.97370557815244
"1524",1524,0,0.03,-0.0251401211056361,-0.0492636677009543,0.0630976212840688,25.9537063770751,-0.0301226349926585,0.107172498272169,-0.0936247793044224,29.1367190790858,-0.0259182122419684,0.0763600284273832,-0.050651327579257,31.5686349963345,0.931699889625162,-1.76869598155457,1.37520656028918,2.35599662754237,-1.96821198135425
"1525",1525,0,0.15,-0.12584854830981,0.0426454014131346,0.0905945741618233,25.9365893116959,-0.150613174963293,0.218537879434602,-0.0881721547456817,29.1141876460804,-0.129591061209842,0.178890680606201,-0.0504754169611236,31.5703784204787,0.932819702553314,-1.70273564838641,1.05582122033874,2.56546100701533,-1.92443347695906
"1526",1526,0,0.08,-0.0671065084172007,-0.0139600424927567,0.0783752254118915,25.9168450600529,-0.0803270266470894,0.148804377654342,-0.082818043606111,29.0921255815394,-0.069115232645249,0.119112139294853,-0.0503011767488887,31.5719890428417,0.933193642238539,-1.64390760409837,1.11478702107037,2.4291246781779,-1.90547904007768
"1527",1527,0,0.06,-0.0503172847370625,-0.018047860137921,0.0652873704249067,25.8998789893074,-0.060245269985317,0.125515712135835,-0.07756360733969,29.0706634773053,-0.0518364244839367,0.100715321555254,-0.0501293149917122,31.5734663507917,0.933013490956279,-1.59183734329193,1.18304996898936,2.2974397520166,-1.89370514676483
"1528",1528,0.31,0.07,-0.0585877310119342,-0.254498255603686,8.87470073148422e-05,25.8856181233315,-0.0702861483162032,-0.17096635606091,-0.0703197582490335,29.0498255300345,-0.0604758285645928,-0.200031971736066,-0.0499587485957407,31.5748098125762,0.930660403205491,-1.56062614471738,1.72652750129217,1.76224091378433,-1.93195195660728
"1529",1529,0.45,0.03,-0.0249966997919145,-0.295582526599171,-0.123642386581727,25.8808345921378,-0.0301226349926585,-0.353617879166226,-0.0642090930174471,29.0292129435816,-0.0259182122419684,-0.374414580061417,-0.0497891604803443,31.5760189875141,0.924407019362821,-1.57007142403855,2.83745795474808,0.776760212157522,-2.04536664753092
"1530",1530,0.22,0.06,-0.0498964753559841,-0.00419515641721813,-0.172196782189653,25.8943026030967,-0.060245269985317,-0.100676351313606,-0.0594998264089637,29.0100665405179,-0.0518364244839367,-0.119760484363448,-0.0496201034861242,31.5770950017091,0.917533022414709,-1.59331809955047,3.24818742140039,0.477182833138173,-2.13228159708282
"1531",1531,0.95,0.06,-0.0495264800832747,-0.525068825732584,-0.360351302188217,25.913845237958,-0.0592254446833295,-0.840891906629713,-0.0552099111396665,28.9928313550543,-0.0518364244839367,-0.849259618760258,-0.0494510832516865,31.5780369614842,0.904002601026381,-1.69601214047252,4.98940708679689,-0.930801222740244,-2.35864915764315
"1532",1532,0.42,0.07,-0.0576178704371498,0.0463033650804952,-0.425279331614332,25.9633327870725,-0.0702861483162032,-0.302968276849435,-0.0518395784351882,28.9785785979026,-0.0604758285645928,-0.310593748893584,-0.0492820740895566,31.5788504489234,0.890427917448255,-1.82040554731167,5.56909081721385,-1.21334151709061,-2.52995232563087
"1533",1533,1.11,0.07,-0.0571290357578783,-0.432071950919563,-0.605117723159259,26.0181978478982,-0.045608652691173,-1.00792423759681,-0.0496786119616947,28.9676492289599,-0.0604758285645928,-1.00084504569171,-0.0491144640039182,31.5795341129877,0.870330039657032,-2.04692013199856,7.25262553694214,-2.37443952390048,-2.82149749822253
"1534",1534,0.87,0.12,-0.0974654455711293,-0.0678658923306004,-0.687582070025163,26.1024124486341,-0.056039748996621,-0.755831048889371,-0.0496392503503523,28.9621278062519,-0.103672848967873,-0.717715021912573,-0.0489474292366446,31.5800946695155,0.850862264352753,-2.30741855380372,8.03227477800711,-2.64206221374884,-3.07058366533374
"1535",1535,0.39,0.11,-0.089626844368045,0.279232621835879,-0.59686765903255,26.1933780449126,-0.0678169207863169,-0.277474103477192,-0.0532666732562013,28.9623508334144,-0.0950334448872173,-0.246471094406038,-0.0487812830700615,31.5805360473565,0.838801520359918,-2.50285014625338,7.20330508214791,-1.54249703348391,-3.14998926437783
"1536",1536,0.1,0.14,-0.114978129171521,0.395319599809821,-0.398928666269062,26.2562519596287,-0.140572296632406,0.0906292991026234,-0.0618389801715772,28.9641448406878,-0.120951657129186,0.0673280916101721,-0.0486158654880547,31.580863425173,0.835435776058008,-2.56268568143501,5.40510637361157,0.226771997022276,-3.06770007044873
"1537",1537,0.14,0.11,-0.0907548243656555,0.19604195182697,-0.266291168994005,26.2786600910691,-0.110449661639748,0.042633169478349,-0.0755051954421545,28.9640605667401,-0.0950334448872173,0.00301750727733736,-0.0484507632858473,31.5810848689274,0.835886525979014,-2.5495734944113,4.27827431077486,1.23204365060324,-2.962649711123
"1538",1538,0.4,0.07,-0.0577883574943038,-0.0837111120506823,-0.246196438143024,26.2780621554366,-0.0702861483162032,-0.227169770354774,-0.0914143793730165,28.9635815458387,-0.0604758285645928,-0.291299219297131,-0.0482852280650966,31.5812126632487,0.835971291678878,-2.53194571671204,4.24310061423275,1.20225342927549,-2.9153452202569
"1539",1539,0,0.15,-0.124278346768862,0.272603435746734,-0.153760094812465,26.2739466274536,-0.150613174963293,0.251711439477818,-0.108382897272511,28.9653127921222,-0.129591061209842,0.177075814940579,-0.0481189184262492,31.5812592433476,0.838884226721562,-2.47492176654322,3.53121324186431,1.75016975947115,-2.80991337525868
"1540",1540,0.07,0.14,-0.116324361455915,0.120573533028981,-0.0838341414192895,26.2566381477753,-0.140572296632406,0.183120016901753,-0.122711239748589,28.9677372242544,-0.120951657129186,0.0978262212960939,-0.0479518487273761,31.5812358645949,0.843991232473208,-2.39379856526277,3.00676557033949,2.08364935104632,-2.70102640948637
"1541",1541,0.05,0.09,-0.0749035720061008,0.0696997305509825,-0.0477446655495869,26.2309690909918,-0.0903679049779755,0.168865518986967,-0.134228141284674,28.9700656787914,-0.0777546367259051,0.0749032383125186,-0.0477845731627791,31.5811491422336,0.849480115044939,-2.31122452210714,2.77566129622978,2.14016082312721,-2.6092833995062
"1542",1542,0.01,0.09,-0.0750237245319954,0.0787953307601648,-0.0149107723451967,26.2025920926661,-0.0903679049779755,0.217312427260509,-0.141988900374624,28.9722330328133,-0.0777546367259051,0.114841920962754,-0.0476172768861993,31.5810041645662,0.855160406817936,-2.22908867688629,2.53791575372231,2.20691710185859,-2.52048612669219
"1543",1543,0,0.12,-0.100205215465101,0.0734597784184531,0.0203768424477467,26.1723651409836,-0.120490539970634,0.261734712150111,-0.145952923834242,28.9735459004005,-0.103672848967873,0.148060624861501,-0.0474507008061227,31.5808032902598,0.861090155044426,-2.14075958352055,2.23889587157718,2.32623922843268,-2.42942437016992
"1544",1544,0,0.21,-0.175738969673929,0.100919852091308,0.0783497459174205,26.1401656338706,-0.21085844494861,0.340177234154266,-0.146626182100549,28.9733199537389,-0.181427485693778,0.224692133810748,-0.04728475493286,31.5805468383303,0.867929198850597,-2.03677463005943,1.69144734506726,2.65708914150158,-2.31763227702419
"1545",1545,0,0.14,-0.117245478462656,0.0315818292268959,0.0917522933537556,26.1032529417701,-0.140572296632406,0.272678748775834,-0.144833534658305,28.9707553821707,-0.120951657129186,0.166116727842659,-0.0471196629236,31.5802337425636,0.874041210524911,-1.936021878812,1.54279922450811,2.62150846335922,-2.23408917545243
"1546",1546,0,0.18,-0.150906014424131,0.0456205807055533,0.115718740606142,26.067777433583,-0.180735809955951,0.309664998256114,-0.140819575649886,28.9664078607625,-0.15550927345181,0.200668802635883,-0.0469552898430756,31.5798628228609,0.880027013367337,-1.83860576610229,1.27158288670619,2.70906107111501,-2.14814250280534
"1547",1547,0.38,0.13,-0.108755490621624,-0.307534737766744,0.0334543118122404,26.0322766356614,-0.13053141830152,-0.117613694505899,-0.133349485422078,28.9601546596877,-0.11231225304853,-0.221486703147607,-0.0467909701657878,31.5794323653926,0.882618371853267,-1.78062523649961,1.97506206706751,1.95266965717509,-2.1514308886117
"1548",1548,0.03,0.11,-0.0919622266108673,0.0573628607043289,0.001912393961501,26.0097426134126,-0.110449661639748,0.200968967668195,-0.126137239318022,28.9529100008083,-0.0950334448872173,0.109409837505296,-0.0466280037730368,31.578937385804,0.884045527983291,-1.73777729335966,2.19925019870396,1.68271417266801,-2.14766524495853
"1549",1549,0,0.29,-0.24300589642129,0.170585072162144,0.0733630034919969,25.9937310194871,-0.291185471595699,0.396907332448432,-0.119433467846596,28.9451615146195,-0.250542718339027,0.296694432089582,-0.046464915536127,31.5783790217669,0.887674266165943,-1.67091152368429,1.4500237643113,2.28435320335009,-2.06829080043431
"1550",1550,0,0.3,-0.252033327709496,0.124230130865246,0.140554544213979,25.9697367240636,-0.301226349926585,0.405208914866987,-0.112091339480367,28.9357606508673,-0.259182122419684,0.303235604637664,-0.0463026173085187,31.5777573205246,0.892582503456382,-1.58429289551856,0.734892326994371,2.81316583429227,-1.96978735558531
"1551",1551,0,0.3,-0.252396665071908,0.0753647816574696,0.16869999713409,25.9390321981577,-0.301226349926585,0.400186724015567,-0.104368377488354,28.9244402880276,-0.259182122419684,0.303885372046764,-0.0461412705713607,31.5770705190947,0.897380134862106,-1.50034405055476,0.386935113266352,2.99487842174371,-1.88799561011827
"1552",1552,0,0.26,-0.219013688395685,0.0430313738572079,0.194846343463181,25.9070196944063,-0.26106283660304,0.353615166712558,-0.0964346571507178,28.9117310733317,-0.224624506097059,0.269532679219986,-0.045981064491582,31.5763173500466,0.90220357687653,-1.41679491680663,0.0558860090513697,3.16118608410208,-1.80691197287334
"1553",1553,0,0.08,-0.0673033941370804,-0.0700513834789098,0.147796252262932,25.8737284727083,-0.0803270266470894,0.154994746641255,-0.0909156354050548,28.8978267417076,-0.069115232645249,0.114272102639285,-0.0458221860048946,31.5754964993439,0.904916689338131,-1.35185839539832,0.444432571448281,2.68755553346745,-1.78566707813582
"1554",1554,0,0.21,-0.176812992412035,0.0263374602863658,0.160787184459781,25.8484998139998,-0.21085844494861,0.277620072065877,-0.0848488679531362,28.8840221119952,-0.181427485693778,0.226564528208157,-0.0456642095765379,31.5746100612086,0.907823973665658,-1.28897660739204,0.257088749592217,2.76273927170884,-1.73647325589538
"1555",1555,0,0.09,-0.0757133112376858,-0.0478262769908372,0.128404989231276,25.8230296090425,-0.0903679049779755,0.164386115528642,-0.0766574581579588,28.8699398924428,-0.0777546367259051,0.122149549749488,-0.0455074052179797,31.5736581877408,0.909310794660888,-1.24187726702571,0.479592232199894,2.48093101920613,-1.72351827489845
"1556",1556,0.6,0.13,-0.10888175448114,-0.494067200521533,-0.00240946724952727,25.8029411703079,-0.13053141830152,-0.403460624739652,-0.0684201427404807,28.8555165844857,-0.11231225304853,-0.443370059434305,-0.0456860682767603,31.5726376941708,0.906541256286785,-1.22912699439709,1.64368506841782,1.39186551945835,-1.80882435712618
"1557",1557,0.34,0.12,-0.100154103746969,-0.127365400836638,-0.105039032236018,25.801755615491,-0.120490539970634,-0.154778053355899,-0.0618255944129196,28.8413748773278,-0.103672848967873,-0.191749080557655,-0.0454516768684725,31.5715571704428,0.900992744408976,-1.24417554163871,2.54796813019225,0.612564133901459,-1.91657394538324
"1558",1558,0.22,0.12,-0.100013787200419,0.0133662414479838,-0.139022762275204,25.8161802311712,-0.120490539970634,-0.0440288876310369,-0.0560204902550044,28.8288118760013,-0.103672848967873,-0.0723263629703932,-0.0452248606965749,31.5704034058374,0.895236522971183,-1.26695360198344,2.80812143291198,0.451728532691847,-1.99257237941318
"1559",1559,0,0.14,-0.116899222014427,0.197415130011617,-0.0873253474476811,25.8348801612574,-0.140572296632406,0.186543887784119,-0.0508329209501444,28.8174295235416,-0.120951657129186,0.164933284609444,-0.0450181871253921,31.5691785582619,0.89194585535673,-1.27333167104555,2.26083615731787,1.00550952710438,-1.99402418585136
"1560",1560,0,0.18,-0.150681693707771,0.158312010183893,-0.0103623861819534,25.8442668153263,-0.180735809955951,0.221165596515231,-0.046452133566033,28.8061903271713,-0.15550927345181,0.200096407094931,-0.0448281892895533,31.5678854766364,0.891143147667922,-1.25342304969892,1.48192292517582,1.71646347063737,-1.94771029713164
"1561",1561,1.13,0.06,-0.0497539166464298,-0.832710850596399,-0.259305697544608,25.8420051916937,-0.059606758095704,-1.03157015803908,-0.0423895794990837,28.7943779123557,-0.0518364244839367,-1.03353037865795,-0.0446666740877802,31.5665250010007,0.881204394412669,-1.32082172686122,3.80310492319329,-0.315919095884649,-2.1635689040945
"1562",1562,0.07,0.1,-0.0828653243941284,0.276226431620433,-0.272502458937088,25.8786765370139,-0.100408783308862,0.0631973476404738,-0.0390870866329892,28.7847877038778,-0.0863940408065612,0.0599985194358154,-0.0444922575070724,31.56508874112,0.873909253000015,-1.3833039196878,3.8918746326494,-0.249122746855109,-2.25676847079143
"1563",1563,0.38,0.16,-0.132676337345718,-0.00288610096161134,-0.244076928371551,25.9128358631212,-0.160654053294179,-0.178260411948353,-0.0365115974534227,28.7770600864494,-0.138230465290498,-0.197118925122563,-0.0443276087640682,31.5635891329678,0.868216322936844,-1.43657880595747,3.59267675085632,0.147712767869715,-2.30235058916726
"1564",1564,0.11,0.21,-0.174655465299851,0.215242204838403,-0.158410034520734,25.9398934470161,-0.21085844494861,0.129270505305405,-0.0346692164038553,28.7698220166454,-0.181427485693778,0.115371765747196,-0.044170137975891,31.5620241834102,0.865738471702291,-1.45259536198953,2.75712759543288,0.970268942120054,-2.27547323677799
"1565",1565,0.05,0.19,-0.158502859670724,0.179641504370588,-0.0753647800970021,25.9513013715925,-0.190776688286837,0.168652080488562,-0.0335062139635521,28.7620761866522,-0.164148677532466,0.157433167534961,-0.0440168640525949,31.560397974801,0.865573311165772,-1.43504778839315,1.95336732543632,1.69496472772427,-2.2159001973233
"1566",1566,0,0.19,-0.158931744911059,0.157353200438436,-0.00131944281916284,25.9495588456084,-0.190776688286837,0.22153882641035,-0.0329078861151638,28.7534389936219,-0.164148677532466,0.207493366924612,-0.0438667335886121,31.5587117492667,0.867108117457248,-1.39162169665432,1.24082493318719,2.28443932852276,-2.13772964088863
"1567",1567,0,0.26,-0.218017848981449,0.134938016207209,0.0743741238241425,25.9375053700967,-0.26106283660304,0.286990244651025,-0.0326864554034122,28.7439077447888,-0.224624506097059,0.267976500167995,-0.0437188928041525,31.5569671776094,0.87020242110623,-1.32554737815819,0.516440125581053,2.84316655765496,-2.03945471306425
"1568",1568,0,0.25,-0.210079271545191,0.0956088014918998,0.128620615849158,25.9160594326115,-0.251021958272154,0.28037453179339,-0.0325976988233021,28.7334659676441,-0.215985102016403,0.257745342049428,-0.0435730624194158,31.5551659654797,0.874057906325312,-1.25433997492959,-0.00281479332572145,3.19347764562989,-1.94246205179363
"1569",1569,0,0.25,-0.210405336878696,0.0659944633818626,0.163465545623382,25.8887438685683,-0.251021958272154,0.28194470507888,-0.0324178909215293,28.7223186723129,-0.215985102016403,0.258327876788536,-0.0434286728183897,31.5533092720221,0.878137726967968,-1.17829725823346,-0.338623067554725,3.36420562085399,-1.85373570487114
"1570",1570,0.22,0.2,-0.168118120024191,-0.17302878510629,0.11831036826551,25.8585292502039,-0.200817566617723,0.012216864946841,-0.031959449534884,28.710721718219,-0.172788081613122,-0.00431427111994716,-0.0432851773831561,31.5513983379991,0.880376107467473,-1.11981190910635,0.08285463498592,2.86075462147994,-1.82919761285647
"1571",1571,0,0.27,-0.227138163163977,0.0955610312189356,0.131702827129937,25.8355308405367,-0.271103714933927,0.301524406046048,-0.0311401991578779,28.6993302837416,-0.233263910177715,0.276231395485063,-0.0431432439689528,31.5494309397788,0.882818646334225,-1.06755826994449,-0.0554864924900432,2.89686334976743,-1.77926486294533
